province_code,district_code,ward_code,province_name,district_name,ward_name,zalo_link
84,845,29314,Tỉnh Trà Vinh,Huyện Cầu Kè,Xã Châu Điền,
84,845,29317,Tỉnh Trà Vinh,Huyện Cầu Kè,Xã An Phú Tân,
84,845,29320,Tỉnh Trà Vinh,Huyện Cầu Kè,Xã Hoà Tân,
84,845,29323,Tỉnh Trà Vinh,Huyện Cầu Kè,Xã Ninh Thới,
84,845,29326,Tỉnh Trà Vinh,Huyện Cầu Kè,Xã Phong Phú,
84,845,29329,Tỉnh Trà Vinh,Huyện Cầu Kè,Xã Phong Thạnh,
84,845,29332,Tỉnh Trà Vinh,Huyện Cầu Kè,Xã Tam Ngãi,
84,845,29335,Tỉnh Trà Vinh,Huyện Cầu Kè,Xã Thông Hòa,
84,845,29338,Tỉnh Trà Vinh,Huyện Cầu Kè,Xã Thạnh Phú,
84,846,29341,Tỉnh Trà Vinh,Huyện Tiểu Cần,Thị trấn Tiểu Cần,
84,846,29344,Tỉnh Trà Vinh,Huyện Tiểu Cần,Thị trấn Cầu Quan,
84,846,29347,Tỉnh Trà Vinh,Huyện Tiểu Cần,Xã Phú Cần,
84,846,29350,Tỉnh Trà Vinh,Huyện Tiểu Cần,Xã Hiếu Tử,
84,846,29353,Tỉnh Trà Vinh,Huyện Tiểu Cần,Xã Hiếu Trung,
84,846,29356,Tỉnh Trà Vinh,Huyện Tiểu Cần,Xã Long Thới,
84,846,29359,Tỉnh Trà Vinh,Huyện Tiểu Cần,Xã Hùng Hòa,
84,846,29362,Tỉnh Trà Vinh,Huyện Tiểu Cần,Xã Tân Hùng,
84,846,29365,Tỉnh Trà Vinh,Huyện Tiểu Cần,Xã Tập Ngãi,
84,846,29368,Tỉnh Trà Vinh,Huyện Tiểu Cần,Xã Ngãi Hùng,
84,846,29371,Tỉnh Trà Vinh,Huyện Tiểu Cần,Xã Tân Hòa,
84,847,29374,Tỉnh Trà Vinh,Huyện Châu Thành,Thị trấn Châu Thành,
84,847,29377,Tỉnh Trà Vinh,Huyện Châu Thành,Xã Đa Lộc,
84,847,29380,Tỉnh Trà Vinh,Huyện Châu Thành,Xã Mỹ Chánh,
84,847,29383,Tỉnh Trà Vinh,Huyện Châu Thành,Xã Thanh Mỹ,
84,847,29386,Tỉnh Trà Vinh,Huyện Châu Thành,Xã Lương Hoà A,
84,847,29389,Tỉnh Trà Vinh,Huyện Châu Thành,Xã Lương Hòa,
84,847,29392,Tỉnh Trà Vinh,Huyện Châu Thành,Xã Song Lộc,
84,847,29395,Tỉnh Trà Vinh,Huyện Châu Thành,Xã Nguyệt Hóa,
84,847,29398,Tỉnh Trà Vinh,Huyện Châu Thành,Xã Hòa Thuận,
84,847,29401,Tỉnh Trà Vinh,Huyện Châu Thành,Xã Hòa Lợi,
84,847,29404,Tỉnh Trà Vinh,Huyện Châu Thành,Xã Phước Hảo,
84,847,29407,Tỉnh Trà Vinh,Huyện Châu Thành,Xã Hưng Mỹ,
84,847,29410,Tỉnh Trà Vinh,Huyện Châu Thành,Xã Hòa Minh,
84,847,29413,Tỉnh Trà Vinh,Huyện Châu Thành,Xã Long Hòa,
84,848,29416,Tỉnh Trà Vinh,Huyện Cầu Ngang,Thị trấn Cầu Ngang,
84,848,29419,Tỉnh Trà Vinh,Huyện Cầu Ngang,Thị trấn Mỹ Long,
84,848,29422,Tỉnh Trà Vinh,Huyện Cầu Ngang,Xã Mỹ Long Bắc,
84,848,29425,Tỉnh Trà Vinh,Huyện Cầu Ngang,Xã Mỹ Long Nam,
84,848,29428,Tỉnh Trà Vinh,Huyện Cầu Ngang,Xã Mỹ Hòa,
84,848,29431,Tỉnh Trà Vinh,Huyện Cầu Ngang,Xã Vĩnh Kim,
84,848,29434,Tỉnh Trà Vinh,Huyện Cầu Ngang,Xã Kim Hòa,
84,848,29437,Tỉnh Trà Vinh,Huyện Cầu Ngang,Xã Hiệp Hòa,
84,848,29440,Tỉnh Trà Vinh,Huyện Cầu Ngang,Xã Thuận Hòa,
84,848,29443,Tỉnh Trà Vinh,Huyện Cầu Ngang,Xã Long Sơn,
84,848,29446,Tỉnh Trà Vinh,Huyện Cầu Ngang,Xã Nhị Trường,
84,848,29449,Tỉnh Trà Vinh,Huyện Cầu Ngang,Xã Trường Thọ,
84,848,29452,Tỉnh Trà Vinh,Huyện Cầu Ngang,Xã Hiệp Mỹ Đông,
84,848,29455,Tỉnh Trà Vinh,Huyện Cầu Ngang,Xã Hiệp Mỹ Tây,
84,848,29458,Tỉnh Trà Vinh,Huyện Cầu Ngang,Xã Thạnh Hòa Sơn,
84,849,29461,Tỉnh Trà Vinh,Huyện Trà Cú,Thị trấn Trà Cú,
84,849,29462,Tỉnh Trà Vinh,Huyện Trà Cú,Thị trấn Định An,
84,849,29464,Tỉnh Trà Vinh,Huyện Trà Cú,Xã Phước Hưng,
84,849,29467,Tỉnh Trà Vinh,Huyện Trà Cú,Xã Tập Sơn,
84,849,29470,Tỉnh Trà Vinh,Huyện Trà Cú,Xã Tân Sơn,
84,849,29473,Tỉnh Trà Vinh,Huyện Trà Cú,Xã An Quảng Hữu,
84,849,29476,Tỉnh Trà Vinh,Huyện Trà Cú,Xã Lưu Nghiệp Anh,
84,849,29479,Tỉnh Trà Vinh,Huyện Trà Cú,Xã Ngãi Xuyên,
84,849,29482,Tỉnh Trà Vinh,Huyện Trà Cú,Xã Kim Sơn,
84,849,29485,Tỉnh Trà Vinh,Huyện Trà Cú,Xã Thanh Sơn,
84,849,29488,Tỉnh Trà Vinh,Huyện Trà Cú,Xã Hàm Giang,
84,849,29489,Tỉnh Trà Vinh,Huyện Trà Cú,Xã Hàm Tân,
84,849,29491,Tỉnh Trà Vinh,Huyện Trà Cú,Xã Đại An,
84,849,29494,Tỉnh Trà Vinh,Huyện Trà Cú,Xã Định An,
84,849,29503,Tỉnh Trà Vinh,Huyện Trà Cú,Xã Ngọc Biên,
84,849,29506,Tỉnh Trà Vinh,Huyện Trà Cú,Xã Long Hiệp,
84,849,29509,Tỉnh Trà Vinh,Huyện Trà Cú,Xã Tân Hiệp,
84,850,29497,Tỉnh Trà Vinh,Huyện Duyên Hải,Xã Đôn Xuân,
84,850,29500,Tỉnh Trà Vinh,Huyện Duyên Hải,Xã Đôn Châu,
84,850,29513,Tỉnh Trà Vinh,Huyện Duyên Hải,Thị trấn Long Thành,
84,850,29521,Tỉnh Trà Vinh,Huyện Duyên Hải,Xã Long Khánh,
84,850,29530,Tỉnh Trà Vinh,Huyện Duyên Hải,Xã Ngũ Lạc,
84,850,29533,Tỉnh Trà Vinh,Huyện Duyên Hải,Xã Long Vĩnh,
84,850,29536,Tỉnh Trà Vinh,Huyện Duyên Hải,Xã Đông Hải,
84,851,29512,Tỉnh Trà Vinh,Thị xã Duyên Hải,Phường 1,
84,851,29515,Tỉnh Trà Vinh,Thị xã Duyên Hải,Xã Long Toàn,
84,851,29516,Tỉnh Trà Vinh,Thị xã Duyên Hải,Phường 2,
84,851,29518,Tỉnh Trà Vinh,Thị xã Duyên Hải,Xã Long Hữu,
84,851,29524,Tỉnh Trà Vinh,Thị xã Duyên Hải,Xã Dân Thành,
84,851,29527,Tỉnh Trà Vinh,Thị xã Duyên Hải,Xã Trường Long Hòa,
84,851,29539,Tỉnh Trà Vinh,Thị xã Duyên Hải,Xã Hiệp Thạnh,
86,855,29542,Tỉnh Vĩnh Long,Thành phố Vĩnh Long,Phường 9,
86,855,29545,Tỉnh Vĩnh Long,Thành phố Vĩnh Long,Phường 5,
86,855,29551,Tỉnh Vĩnh Long,Thành phố Vĩnh Long,Phường 1,
86,855,29554,Tỉnh Vĩnh Long,Thành phố Vĩnh Long,Phường 4,
86,855,29557,Tỉnh Vĩnh Long,Thành phố Vĩnh Long,Phường 3,
86,855,29560,Tỉnh Vĩnh Long,Thành phố Vĩnh Long,Phường 8,
86,855,29563,Tỉnh Vĩnh Long,Thành phố Vĩnh Long,Phường Tân Ngãi,
86,855,29566,Tỉnh Vĩnh Long,Thành phố Vĩnh Long,Phường Tân Hòa,
86,855,29569,Tỉnh Vĩnh Long,Thành phố Vĩnh Long,Phường Tân Hội,
86,855,29572,Tỉnh Vĩnh Long,Thành phố Vĩnh Long,Phường Trường An,
86,857,29578,Tỉnh Vĩnh Long,Huyện Long Hồ,Xã Đồng Phú,
86,857,29581,Tỉnh Vĩnh Long,Huyện Long Hồ,Xã Bình Hòa Phước,
86,857,29584,Tỉnh Vĩnh Long,Huyện Long Hồ,Xã Hòa Ninh,
86,857,29587,Tỉnh Vĩnh Long,Huyện Long Hồ,Xã An Bình,
86,857,29590,Tỉnh Vĩnh Long,Huyện Long Hồ,Xã Thanh Đức,
86,857,29593,Tỉnh Vĩnh Long,Huyện Long Hồ,Xã Tân Hạnh,
86,857,29596,Tỉnh Vĩnh Long,Huyện Long Hồ,Xã Phước Hậu,
86,857,29599,Tỉnh Vĩnh Long,Huyện Long Hồ,Xã Long Phước,
86,857,29602,Tỉnh Vĩnh Long,Huyện Long Hồ,Thị trấn Long Hồ,
86,857,29605,Tỉnh Vĩnh Long,Huyện Long Hồ,Xã Lộc Hòa,
86,857,29608,Tỉnh Vĩnh Long,Huyện Long Hồ,Xã Long An,
86,857,29611,Tỉnh Vĩnh Long,Huyện Long Hồ,Xã Phú Quới,
86,857,29614,Tỉnh Vĩnh Long,Huyện Long Hồ,Xã Thạnh Quới,
86,857,29617,Tỉnh Vĩnh Long,Huyện Long Hồ,Xã Hòa Phú,
86,858,29623,Tỉnh Vĩnh Long,Huyện Mang Thít,Xã Mỹ An,
86,858,29626,Tỉnh Vĩnh Long,Huyện Mang Thít,Xã Mỹ Phước,
86,858,29629,Tỉnh Vĩnh Long,Huyện Mang Thít,Xã An Phước,
86,858,29632,Tỉnh Vĩnh Long,Huyện Mang Thít,Xã Nhơn Phú,
86,858,29635,Tỉnh Vĩnh Long,Huyện Mang Thít,Xã Long Mỹ,
86,858,29638,Tỉnh Vĩnh Long,Huyện Mang Thít,Xã Hòa Tịnh,
86,858,29641,Tỉnh Vĩnh Long,Huyện Mang Thít,Thị trấn Cái Nhum,
86,858,29644,Tỉnh Vĩnh Long,Huyện Mang Thít,Xã Bình Phước,
86,858,29647,Tỉnh Vĩnh Long,Huyện Mang Thít,Xã Chánh An,
86,858,29650,Tỉnh Vĩnh Long,Huyện Mang Thít,Xã Tân An Hội,
86,858,29653,Tỉnh Vĩnh Long,Huyện Mang Thít,Xã Tân Long,
86,858,29656,Tỉnh Vĩnh Long,Huyện Mang Thít,Xã Tân Long Hội,
86,859,29659,Tỉnh Vĩnh Long,Huyện Vũng Liêm,Thị trấn Vũng Liêm,
86,859,29662,Tỉnh Vĩnh Long,Huyện Vũng Liêm,Xã Tân Quới Trung,
86,859,29665,Tỉnh Vĩnh Long,Huyện Vũng Liêm,Xã Quới Thiện,
86,859,29668,Tỉnh Vĩnh Long,Huyện Vũng Liêm,Xã Quới An,
86,859,29671,Tỉnh Vĩnh Long,Huyện Vũng Liêm,Xã Trung Chánh,
86,859,29674,Tỉnh Vĩnh Long,Huyện Vũng Liêm,Xã Tân An Luông,
86,859,29677,Tỉnh Vĩnh Long,Huyện Vũng Liêm,Xã Thanh Bình,
86,859,29680,Tỉnh Vĩnh Long,Huyện Vũng Liêm,Xã Trung Thành Tây,
86,859,29683,Tỉnh Vĩnh Long,Huyện Vũng Liêm,Xã Trung Hiệp,
86,859,29686,Tỉnh Vĩnh Long,Huyện Vũng Liêm,Xã Hiếu Phụng,
86,859,29689,Tỉnh Vĩnh Long,Huyện Vũng Liêm,Xã Trung Thành Đông,
86,859,29692,Tỉnh Vĩnh Long,Huyện Vũng Liêm,Xã Trung Thành,
86,859,29695,Tỉnh Vĩnh Long,Huyện Vũng Liêm,Xã Trung Hiếu,
86,859,29698,Tỉnh Vĩnh Long,Huyện Vũng Liêm,Xã Trung Ngãi,
86,859,29701,Tỉnh Vĩnh Long,Huyện Vũng Liêm,Xã Hiếu Thuận,
86,859,29704,Tỉnh Vĩnh Long,Huyện Vũng Liêm,Xã Trung Nghĩa,
86,859,29707,Tỉnh Vĩnh Long,Huyện Vũng Liêm,Xã Trung An,
86,859,29710,Tỉnh Vĩnh Long,Huyện Vũng Liêm,Xã Hiếu Nhơn,
86,859,29713,Tỉnh Vĩnh Long,Huyện Vũng Liêm,Xã Hiếu Thành,
86,859,29716,Tỉnh Vĩnh Long,Huyện Vũng Liêm,Xã Hiếu Nghĩa,
86,860,29719,Tỉnh Vĩnh Long,Huyện Tam Bình,Thị trấn Tam Bình,
86,860,29722,Tỉnh Vĩnh Long,Huyện Tam Bình,Xã Tân Lộc,
86,860,29725,Tỉnh Vĩnh Long,Huyện Tam Bình,Xã Phú Thịnh,
86,860,29728,Tỉnh Vĩnh Long,Huyện Tam Bình,Xã Hậu Lộc,
86,860,29731,Tỉnh Vĩnh Long,Huyện Tam Bình,Xã Hòa Thạnh,
86,860,29734,Tỉnh Vĩnh Long,Huyện Tam Bình,Xã Hoà Lộc,
86,860,29737,Tỉnh Vĩnh Long,Huyện Tam Bình,Xã Phú Lộc,
86,860,29740,Tỉnh Vĩnh Long,Huyện Tam Bình,Xã Song Phú,
86,860,29743,Tỉnh Vĩnh Long,Huyện Tam Bình,Xã Hòa Hiệp,
86,860,29746,Tỉnh Vĩnh Long,Huyện Tam Bình,Xã Mỹ Lộc,
86,860,29749,Tỉnh Vĩnh Long,Huyện Tam Bình,Xã Tân Phú,
86,860,29752,Tỉnh Vĩnh Long,Huyện Tam Bình,Xã Long Phú,
86,860,29755,Tỉnh Vĩnh Long,Huyện Tam Bình,Xã Mỹ Thạnh Trung,
86,860,29761,Tỉnh Vĩnh Long,Huyện Tam Bình,Xã Loan Mỹ,
86,860,29764,Tỉnh Vĩnh Long,Huyện Tam Bình,Xã Ngãi Tứ,
86,860,29767,Tỉnh Vĩnh Long,Huyện Tam Bình,Xã Bình Ninh,
86,861,29770,Tỉnh Vĩnh Long,Thị xã Bình Minh,Phường Cái Vồn,
86,861,29771,Tỉnh Vĩnh Long,Thị xã Bình Minh,Phường Thành Phước,
86,861,29806,Tỉnh Vĩnh Long,Thị xã Bình Minh,Xã Thuận An,
86,861,29809,Tỉnh Vĩnh Long,Thị xã Bình Minh,Xã Đông Thạnh,
86,861,29812,Tỉnh Vĩnh Long,Thị xã Bình Minh,Xã Đông Bình,
86,861,29813,Tỉnh Vĩnh Long,Thị xã Bình Minh,Phường Đông Thuận,
86,861,29815,Tỉnh Vĩnh Long,Thị xã Bình Minh,Xã Mỹ Hòa,
86,861,29818,Tỉnh Vĩnh Long,Thị xã Bình Minh,Xã Đông Thành,
86,862,29821,Tỉnh Vĩnh Long,Huyện Trà Ôn,Thị trấn Trà Ôn,
86,862,29824,Tỉnh Vĩnh Long,Huyện Trà Ôn,Xã Xuân Hiệp,
86,862,29827,Tỉnh Vĩnh Long,Huyện Trà Ôn,Xã Nhơn Bình,
86,862,29830,Tỉnh Vĩnh Long,Huyện Trà Ôn,Xã Hòa Bình,
86,862,29833,Tỉnh Vĩnh Long,Huyện Trà Ôn,Xã Thới Hòa,
86,862,29836,Tỉnh Vĩnh Long,Huyện Trà Ôn,Xã Trà Côn,
86,862,29839,Tỉnh Vĩnh Long,Huyện Trà Ôn,Xã Tân Mỹ,
86,862,29842,Tỉnh Vĩnh Long,Huyện Trà Ôn,Xã Hựu Thành,
86,862,29845,Tỉnh Vĩnh Long,Huyện Trà Ôn,Xã Vĩnh Xuân,
86,862,29848,Tỉnh Vĩnh Long,Huyện Trà Ôn,Xã Thuận Thới,
86,862,29851,Tỉnh Vĩnh Long,Huyện Trà Ôn,Xã Phú Thành,
86,862,29857,Tỉnh Vĩnh Long,Huyện Trà Ôn,Xã Lục Sỹ Thành,
86,862,29860,Tỉnh Vĩnh Long,Huyện Trà Ôn,Xã Tích Thiện,
86,863,29776,Tỉnh Vĩnh Long,Huyện Bình Tân,Xã Tân Thành,
86,863,29779,Tỉnh Vĩnh Long,Huyện Bình Tân,Xã Thành Trung,
86,863,29782,Tỉnh Vĩnh Long,Huyện Bình Tân,Xã Tân An Thạnh,
86,863,29785,Tỉnh Vĩnh Long,Huyện Bình Tân,Xã Tân Lược,
86,863,29788,Tỉnh Vĩnh Long,Huyện Bình Tân,Xã Nguyễn Văn Thảnh,
86,863,29791,Tỉnh Vĩnh Long,Huyện Bình Tân,Xã Thành Lợi,
86,863,29794,Tỉnh Vĩnh Long,Huyện Bình Tân,Xã Mỹ Thuận,
86,863,29797,Tỉnh Vĩnh Long,Huyện Bình Tân,Xã Tân Bình,
86,863,29800,Tỉnh Vĩnh Long,Huyện Bình Tân,Thị trấn Tân Quới,
87,866,29869,Tỉnh Đồng Tháp,Thành phố Cao Lãnh,Phường 1,
87,866,29872,Tỉnh Đồng Tháp,Thành phố Cao Lãnh,Phường 4,
87,866,29875,Tỉnh Đồng Tháp,Thành phố Cao Lãnh,Phường 3,
87,866,29878,Tỉnh Đồng Tháp,Thành phố Cao Lãnh,Phường 6,
87,866,29881,Tỉnh Đồng Tháp,Thành phố Cao Lãnh,Phường Mỹ Ngãi,
87,866,29884,Tỉnh Đồng Tháp,Thành phố Cao Lãnh,Xã Mỹ Tân,
87,866,29887,Tỉnh Đồng Tháp,Thành phố Cao Lãnh,Xã Mỹ Trà,
87,866,29888,Tỉnh Đồng Tháp,Thành phố Cao Lãnh,Phường Mỹ Phú,
87,866,29890,Tỉnh Đồng Tháp,Thành phố Cao Lãnh,Xã Tân Thuận Tây,
87,866,29892,Tỉnh Đồng Tháp,Thành phố Cao Lãnh,Phường Hoà Thuận,
87,866,29893,Tỉnh Đồng Tháp,Thành phố Cao Lãnh,Xã Hòa An,
87,866,29896,Tỉnh Đồng Tháp,Thành phố Cao Lãnh,Xã Tân Thuận Đông,
87,866,29899,Tỉnh Đồng Tháp,Thành phố Cao Lãnh,Xã Tịnh Thới,
87,867,29902,Tỉnh Đồng Tháp,Thành phố Sa Đéc,Phường 3,
87,867,29905,Tỉnh Đồng Tháp,Thành phố Sa Đéc,Phường 1,
87,867,29908,Tỉnh Đồng Tháp,Thành phố Sa Đéc,Phường 4,
87,867,29911,Tỉnh Đồng Tháp,Thành phố Sa Đéc,Phường 2,
87,867,29914,Tỉnh Đồng Tháp,Thành phố Sa Đéc,Xã Tân Khánh Đông,
87,867,29917,Tỉnh Đồng Tháp,Thành phố Sa Đéc,Phường Tân Quy Đông,
87,867,29919,Tỉnh Đồng Tháp,Thành phố Sa Đéc,Phường An Hoà,
87,867,29920,Tỉnh Đồng Tháp,Thành phố Sa Đéc,Xã Tân Quy Tây,
87,867,29923,Tỉnh Đồng Tháp,Thành phố Sa Đéc,Xã Tân Phú Đông,
87,868,29954,Tỉnh Đồng Tháp,Thành phố Hồng Ngự,Phường An Lộc,
87,868,29955,Tỉnh Đồng Tháp,Thành phố Hồng Ngự,Phường An Thạnh,
87,868,29959,Tỉnh Đồng Tháp,Thành phố Hồng Ngự,Xã Bình Thạnh,
87,868,29965,Tỉnh Đồng Tháp,Thành phố Hồng Ngự,Xã Tân Hội,
87,868,29978,Tỉnh Đồng Tháp,Thành phố Hồng Ngự,Phường An Lạc,
87,868,29986,Tỉnh Đồng Tháp,Thành phố Hồng Ngự,Phường An Bình B,
87,868,29989,Tỉnh Đồng Tháp,Thành phố Hồng Ngự,Phường An Bình A,
87,869,29926,Tỉnh Đồng Tháp,Huyện Tân Hồng,Thị trấn Sa Rài,
87,869,29929,Tỉnh Đồng Tháp,Huyện Tân Hồng,Xã Tân Hộ Cơ,
87,869,29932,Tỉnh Đồng Tháp,Huyện Tân Hồng,Xã Thông Bình,
87,869,29935,Tỉnh Đồng Tháp,Huyện Tân Hồng,Xã Bình Phú,
87,869,29938,Tỉnh Đồng Tháp,Huyện Tân Hồng,Xã Tân Thành A,
87,869,29941,Tỉnh Đồng Tháp,Huyện Tân Hồng,Xã Tân Thành B,
87,869,29944,Tỉnh Đồng Tháp,Huyện Tân Hồng,Xã Tân Phước,
87,869,29947,Tỉnh Đồng Tháp,Huyện Tân Hồng,Xã Tân Công Chí,
87,869,29950,Tỉnh Đồng Tháp,Huyện Tân Hồng,Xã An Phước,
87,870,29956,Tỉnh Đồng Tháp,Huyện Hồng Ngự,Xã Thường Phước 1,
87,870,29962,Tỉnh Đồng Tháp,Huyện Hồng Ngự,Xã Thường Thới Hậu A,
87,870,29971,Tỉnh Đồng Tháp,Huyện Hồng Ngự,Thị trấn Thường Thới Tiền,
87,870,29974,Tỉnh Đồng Tháp,Huyện Hồng Ngự,Xã Thường Phước 2,
87,870,29977,Tỉnh Đồng Tháp,Huyện Hồng Ngự,Xã Thường Lạc,
87,870,29980,Tỉnh Đồng Tháp,Huyện Hồng Ngự,Xã Long Khánh A,
87,870,29983,Tỉnh Đồng Tháp,Huyện Hồng Ngự,Xã Long Khánh B,
87,870,29992,Tỉnh Đồng Tháp,Huyện Hồng Ngự,Xã Long Thuận,
87,870,29995,Tỉnh Đồng Tháp,Huyện Hồng Ngự,Xã Phú Thuận B,
87,870,29998,Tỉnh Đồng Tháp,Huyện Hồng Ngự,Xã Phú Thuận A,
87,871,30001,Tỉnh Đồng Tháp,Huyện Tam Nông,Thị trấn Tràm Chim,
87,871,30004,Tỉnh Đồng Tháp,Huyện Tam Nông,Xã Hoà Bình,
87,871,30007,Tỉnh Đồng Tháp,Huyện Tam Nông,Xã Tân Công Sính,
87,871,30010,Tỉnh Đồng Tháp,Huyện Tam Nông,Xã Phú Hiệp,
87,871,30013,Tỉnh Đồng Tháp,Huyện Tam Nông,Xã Phú Đức,
87,871,30016,Tỉnh Đồng Tháp,Huyện Tam Nông,Xã Phú Thành B,
87,871,30019,Tỉnh Đồng Tháp,Huyện Tam Nông,Xã An Hòa,
87,871,30022,Tỉnh Đồng Tháp,Huyện Tam Nông,Xã An Long,
87,871,30025,Tỉnh Đồng Tháp,Huyện Tam Nông,Xã Phú Cường,
87,871,30028,Tỉnh Đồng Tháp,Huyện Tam Nông,Xã Phú Ninh,
87,871,30031,Tỉnh Đồng Tháp,Huyện Tam Nông,Xã Phú Thọ,
87,871,30034,Tỉnh Đồng Tháp,Huyện Tam Nông,Xã Phú Thành A,
87,872,30037,Tỉnh Đồng Tháp,Huyện Tháp Mười,Thị trấn Mỹ An,
87,872,30040,Tỉnh Đồng Tháp,Huyện Tháp Mười,Xã Thạnh Lợi,
87,872,30043,Tỉnh Đồng Tháp,Huyện Tháp Mười,Xã Hưng Thạnh,
87,872,30046,Tỉnh Đồng Tháp,Huyện Tháp Mười,Xã Trường Xuân,
87,872,30049,Tỉnh Đồng Tháp,Huyện Tháp Mười,Xã Tân Kiều,
87,872,30052,Tỉnh Đồng Tháp,Huyện Tháp Mười,Xã Mỹ Hòa,
87,872,30055,Tỉnh Đồng Tháp,Huyện Tháp Mười,Xã Mỹ Quý,
87,872,30058,Tỉnh Đồng Tháp,Huyện Tháp Mười,Xã Mỹ Đông,
87,872,30061,Tỉnh Đồng Tháp,Huyện Tháp Mười,Xã Đốc Binh Kiều,
87,872,30064,Tỉnh Đồng Tháp,Huyện Tháp Mười,Xã Mỹ An,
87,872,30067,Tỉnh Đồng Tháp,Huyện Tháp Mười,Xã Phú Điền,
87,872,30070,Tỉnh Đồng Tháp,Huyện Tháp Mười,Xã Láng Biển,
87,872,30073,Tỉnh Đồng Tháp,Huyện Tháp Mười,Xã Thanh Mỹ,
87,873,30076,Tỉnh Đồng Tháp,Huyện Cao Lãnh,Thị trấn Mỹ Thọ,
87,873,30079,Tỉnh Đồng Tháp,Huyện Cao Lãnh,Xã Gáo Giồng,
87,873,30082,Tỉnh Đồng Tháp,Huyện Cao Lãnh,Xã Phương Thịnh,
87,873,30085,Tỉnh Đồng Tháp,Huyện Cao Lãnh,Xã Ba Sao,
87,873,30088,Tỉnh Đồng Tháp,Huyện Cao Lãnh,Xã Phong Mỹ,
87,873,30091,Tỉnh Đồng Tháp,Huyện Cao Lãnh,Xã Tân Nghĩa,
87,873,30094,Tỉnh Đồng Tháp,Huyện Cao Lãnh,Xã Phương Trà,
87,873,30097,Tỉnh Đồng Tháp,Huyện Cao Lãnh,Xã Nhị Mỹ,
87,873,30100,Tỉnh Đồng Tháp,Huyện Cao Lãnh,Xã Mỹ Thọ,
87,873,30103,Tỉnh Đồng Tháp,Huyện Cao Lãnh,Xã Tân Hội Trung,
87,873,30106,Tỉnh Đồng Tháp,Huyện Cao Lãnh,Xã An Bình,
87,873,30109,Tỉnh Đồng Tháp,Huyện Cao Lãnh,Xã Mỹ Hội,
87,873,30112,Tỉnh Đồng Tháp,Huyện Cao Lãnh,Xã Mỹ Hiệp,
87,873,30115,Tỉnh Đồng Tháp,Huyện Cao Lãnh,Xã Mỹ Long,
87,873,30118,Tỉnh Đồng Tháp,Huyện Cao Lãnh,Xã Bình Hàng Trung,
87,873,30121,Tỉnh Đồng Tháp,Huyện Cao Lãnh,Xã Mỹ Xương,
87,873,30124,Tỉnh Đồng Tháp,Huyện Cao Lãnh,Xã Bình Hàng Tây,
87,873,30127,Tỉnh Đồng Tháp,Huyện Cao Lãnh,Xã Bình Thạnh,
87,874,30130,Tỉnh Đồng Tháp,Huyện Thanh Bình,Thị trấn Thanh Bình,
87,874,30133,Tỉnh Đồng Tháp,Huyện Thanh Bình,Xã Tân Quới,
87,874,30136,Tỉnh Đồng Tháp,Huyện Thanh Bình,Xã Tân Hòa,
87,874,30139,Tỉnh Đồng Tháp,Huyện Thanh Bình,Xã An Phong,
87,874,30142,Tỉnh Đồng Tháp,Huyện Thanh Bình,Xã Phú Lợi,
87,874,30145,Tỉnh Đồng Tháp,Huyện Thanh Bình,Xã Tân Mỹ,
87,874,30148,Tỉnh Đồng Tháp,Huyện Thanh Bình,Xã Bình Tấn,
87,874,30151,Tỉnh Đồng Tháp,Huyện Thanh Bình,Xã Tân Huề,
87,874,30154,Tỉnh Đồng Tháp,Huyện Thanh Bình,Xã Tân Bình,
87,874,30157,Tỉnh Đồng Tháp,Huyện Thanh Bình,Xã Tân Thạnh,
87,874,30160,Tỉnh Đồng Tháp,Huyện Thanh Bình,Xã Tân Phú,
87,874,30163,Tỉnh Đồng Tháp,Huyện Thanh Bình,Xã Bình Thành,
87,874,30166,Tỉnh Đồng Tháp,Huyện Thanh Bình,Xã Tân Long,
87,875,30169,Tỉnh Đồng Tháp,Huyện Lấp Vò,Thị trấn Lấp Vò,
87,875,30172,Tỉnh Đồng Tháp,Huyện Lấp Vò,Xã Mỹ An Hưng A,
87,875,30175,Tỉnh Đồng Tháp,Huyện Lấp Vò,Xã Tân Mỹ,
87,875,30178,Tỉnh Đồng Tháp,Huyện Lấp Vò,Xã Mỹ An Hưng B,
87,875,30181,Tỉnh Đồng Tháp,Huyện Lấp Vò,Xã Tân Khánh Trung,
87,875,30184,Tỉnh Đồng Tháp,Huyện Lấp Vò,Xã Long Hưng A,
87,875,30187,Tỉnh Đồng Tháp,Huyện Lấp Vò,Xã Vĩnh Thạnh,
87,875,30190,Tỉnh Đồng Tháp,Huyện Lấp Vò,Xã Long Hưng B,
87,875,30193,Tỉnh Đồng Tháp,Huyện Lấp Vò,Xã Bình Thành,
87,875,30196,Tỉnh Đồng Tháp,Huyện Lấp Vò,Xã Định An,
87,875,30199,Tỉnh Đồng Tháp,Huyện Lấp Vò,Xã Định Yên,
87,875,30202,Tỉnh Đồng Tháp,Huyện Lấp Vò,Xã Hội An Đông,
87,875,30205,Tỉnh Đồng Tháp,Huyện Lấp Vò,Xã Bình Thạnh Trung,
87,876,30208,Tỉnh Đồng Tháp,Huyện Lai Vung,Thị trấn Lai Vung,
87,876,30211,Tỉnh Đồng Tháp,Huyện Lai Vung,Xã Tân Dương,
